TransactionID,CustomerID,Product,Brand,Amount,Quantity,Date,Platform,PaymentMethod
3995,77,Home,Xiaomi,306000,2,2024-08-23,Tiki,ZaloPay
3996,831,Books,H&M,423000,4,2024-08-30,Tiki,MoMo
3997,165,Food,Zara,325000,2,2024-09-04,Shopee,ZaloPay
3998,339,Books,Apple,96000,3,2024-10-07,Website,MoMo
3999,690,Travel,Samsung,1765000,4,2025-04-13,Website,Banking
4000,781,Food,Apple,1087000,1,2024-09-08,Tiki,Banking
4001,882,Beauty,Nike,993000,4,2025-01-21,Tiki,COD
4002,294,Home,Nike,1831000,4,2025-01-11,Lazada,ZaloPay
4003,568,Electronics,Zara,155000,4,2024-12-13,Tiki,ZaloPay
4004,386,Electronics,Xiaomi,1990000,3,2024-11-24,Tiki,Banking
4005,796,Beauty,Samsung,1541000,1,2025-02-28,Tiki,COD
4006,170,Travel,H&M,758000,3,2025-07-30,Tiki,COD
4007,960,Fashion,Adidas,60000,2,2025-01-13,Tiki,COD
4008,138,Sports,Samsung,1853000,1,2024-11-09,Lazada,MoMo
4009,817,Food,Samsung,93000,2,2025-01-15,Website,COD
4010,474,Food,Adidas,1767000,1,2025-05-12,Lazada,Banking
4011,349,Fashion,Samsung,946000,3,2024-11-16,Shopee,COD
4012,98,Travel,H&M,533000,2,2024-12-10,Website,Banking
4013,494,Travel,Zara,355000,4,2024-12-14,Website,Banking
4014,355,Sports,Zara,156000,3,2024-11-05,Shopee,ZaloPay
4015,545,Beauty,H&M,117000,3,2024-08-08,Website,COD
4016,351,Travel,Adidas,1056000,4,2024-12-20,Website,ZaloPay
4017,393,Books,Xiaomi,183000,3,2025-06-07,Lazada,MoMo
4018,363,Beauty,Samsung,1806000,1,2024-08-22,Tiki,Banking
4019,741,Beauty,H&M,1238000,1,2024-09-02,Tiki,Banking
4020,138,Books,Nike,73000,3,2025-04-30,Lazada,MoMo
4021,47,Beauty,H&M,482000,2,2025-07-01,Shopee,Banking
4022,266,Travel,H&M,192000,4,2024-08-24,Website,Banking
4023,340,Home,Nike,444000,4,2025-06-02,Tiki,Banking
4024,741,Travel,Adidas,509000,2,2025-02-22,Website,COD
4025,164,Books,Nike,981000,2,2025-04-09,Website,MoMo
4026,521,Food,Xiaomi,446000,2,2024-12-15,Tiki,COD
4027,557,Books,H&M,323000,2,2025-05-01,Website,ZaloPay
4028,979,Fashion,Zara,974000,1,2024-08-18,Shopee,ZaloPay
4029,900,Home,Adidas,1049000,1,2025-03-06,Shopee,COD
4030,610,Fashion,H&M,1222000,4,2025-01-24,Shopee,COD
4031,295,Beauty,H&M,1893000,4,2024-10-06,Tiki,ZaloPay
4032,586,Travel,Zara,245000,4,2025-02-06,Lazada,MoMo
4033,311,Home,Xiaomi,1373000,3,2025-07-06,Shopee,COD
4034,327,Beauty,Zara,746000,3,2025-05-28,Shopee,Banking
4035,994,Books,Apple,872000,2,2025-07-12,Shopee,COD
4036,980,Electronics,Adidas,267000,4,2024-08-11,Shopee,COD
4037,669,Fashion,Xiaomi,641000,1,2025-01-27,Lazada,COD
4038,668,Home,H&M,287000,2,2025-05-10,Lazada,Banking
4039,959,Electronics,Samsung,949000,2,2025-07-21,Lazada,COD
4040,503,Fashion,H&M,1457000,1,2024-08-18,Shopee,Banking
4041,494,Books,H&M,935000,4,2024-11-15,Shopee,Banking
4042,26,Travel,Nike,1512000,2,2024-09-10,Website,MoMo
4043,706,Home,Apple,1739000,4,2024-11-23,Website,MoMo
4044,877,Electronics,Nike,1980000,4,2024-12-17,Shopee,MoMo
4045,329,Food,H&M,1771000,3,2024-09-29,Lazada,COD
4046,840,Beauty,Zara,724000,2,2025-02-03,Website,MoMo
4047,482,Travel,Samsung,1268000,4,2025-04-02,Lazada,ZaloPay
4048,632,Electronics,H&M,1714000,4,2025-05-17,Tiki,Banking
4049,928,Electronics,Xiaomi,382000,2,2024-09-22,Shopee,ZaloPay
4050,49,Travel,Samsung,520000,2,2025-02-26,Lazada,Banking
4051,262,Fashion,Zara,1741000,3,2025-03-06,Website,ZaloPay
4052,827,Sports,Apple,1000000,2,2024-12-19,Lazada,MoMo
4053,3,Electronics,Xiaomi,508000,1,2024-12-24,Lazada,MoMo
4054,777,Fashion,H&M,1793000,2,2025-05-21,Tiki,COD
4055,737,Fashion,H&M,1452000,3,2024-10-30,Website,MoMo
4056,177,Books,Xiaomi,905000,3,2024-11-26,Tiki,Banking
4057,618,Books,Apple,479000,1,2025-07-03,Lazada,MoMo
4058,893,Travel,Samsung,939000,4,2024-08-12,Tiki,MoMo
4059,323,Electronics,Nike,188000,1,2025-01-05,Website,COD
4060,285,Travel,Samsung,1304000,2,2024-09-22,Website,COD
4061,594,Fashion,Apple,1823000,4,2025-04-20,Shopee,MoMo
4062,921,Travel,Nike,1634000,3,2025-04-16,Tiki,COD
4063,783,Beauty,Samsung,1143000,4,2025-02-05,Lazada,COD
4064,514,Electronics,Adidas,270000,1,2024-12-16,Lazada,COD
4065,923,Electronics,Adidas,1382000,3,2024-11-07,Tiki,COD
4066,903,Electronics,Apple,231000,4,2025-07-06,Tiki,ZaloPay
4067,252,Sports,Adidas,1108000,4,2025-03-06,Shopee,COD
4068,789,Fashion,Xiaomi,1936000,2,2025-07-20,Tiki,Banking
4069,580,Sports,Adidas,1351000,2,2024-08-16,Lazada,COD
4070,94,Electronics,H&M,1681000,2,2025-04-27,Lazada,Banking
4071,455,Travel,Adidas,378000,4,2024-10-10,Lazada,MoMo
4072,880,Sports,Adidas,960000,2,2024-12-05,Tiki,ZaloPay
4073,505,Sports,Zara,1901000,1,2024-09-18,Tiki,Banking
4074,390,Sports,Zara,1349000,4,2025-04-21,Tiki,MoMo
4075,971,Travel,Zara,836000,1,2025-03-01,Lazada,ZaloPay
4076,553,Books,Nike,1364000,1,2025-08-02,Tiki,Banking
4077,433,Sports,Xiaomi,985000,4,2025-04-11,Shopee,MoMo
4078,431,Home,Nike,1913000,2,2025-01-04,Tiki,MoMo
4079,33,Books,Zara,796000,1,2025-05-05,Tiki,COD
4080,377,Sports,Xiaomi,1628000,1,2024-09-29,Shopee,Banking
4081,146,Electronics,Apple,1915000,4,2025-05-04,Tiki,MoMo
4082,741,Travel,Adidas,1218000,3,2025-01-22,Lazada,ZaloPay
4083,648,Fashion,H&M,1408000,3,2025-04-20,Lazada,COD
4084,139,Food,Samsung,61000,4,2025-03-07,Lazada,MoMo
4085,398,Books,Nike,731000,2,2024-10-25,Tiki,ZaloPay
4086,644,Sports,H&M,468000,2,2025-07-13,Lazada,ZaloPay
4087,384,Books,Apple,1789000,1,2025-02-08,Website,ZaloPay
4088,763,Electronics,Nike,1418000,1,2024-11-11,Tiki,Banking
4089,470,Books,Apple,546000,3,2025-07-28,Tiki,ZaloPay
4090,587,Sports,Samsung,1348000,3,2025-07-19,Website,COD
4091,852,Food,H&M,1012000,2,2025-01-07,Lazada,ZaloPay
4092,541,Travel,H&M,631000,4,2024-09-07,Tiki,ZaloPay
4093,130,Food,Nike,1776000,4,2025-06-10,Shopee,Banking
4094,828,Food,Xiaomi,724000,2,2025-05-27,Shopee,MoMo
4095,167,Beauty,Nike,1786000,1,2025-05-16,Shopee,ZaloPay
4096,39,Food,H&M,1546000,2,2025-04-16,Website,MoMo
4097,252,Fashion,Zara,698000,2,2025-08-04,Shopee,MoMo
4098,159,Food,H&M,1920000,2,2025-08-01,Lazada,Banking
4099,771,Travel,Samsung,475000,1,2024-11-15,Website,ZaloPay
4100,261,Sports,Nike,1155000,2,2025-04-05,Website,MoMo
4101,401,Beauty,Samsung,624000,3,2024-09-28,Lazada,COD
4102,543,Fashion,Nike,1705000,3,2025-06-30,Tiki,COD
4103,836,Food,Adidas,1149000,1,2024-12-02,Tiki,MoMo
4104,354,Beauty,Samsung,926000,1,2024-12-17,Lazada,ZaloPay
4105,349,Fashion,Zara,1297000,4,2025-06-06,Tiki,ZaloPay
4106,469,Travel,H&M,1823000,4,2024-08-28,Lazada,COD
4107,242,Sports,Nike,195000,2,2025-03-31,Lazada,MoMo
4108,32,Home,Adidas,101000,4,2024-08-23,Shopee,ZaloPay
4109,906,Travel,Zara,857000,3,2024-08-17,Shopee,MoMo
4110,683,Electronics,Samsung,446000,1,2024-11-26,Tiki,Banking
4111,291,Travel,Apple,705000,4,2025-06-03,Lazada,ZaloPay
4112,803,Sports,H&M,734000,1,2024-12-09,Shopee,MoMo
4113,972,Sports,Samsung,207000,2,2024-09-02,Tiki,Banking
4114,719,Electronics,Xiaomi,551000,2,2025-06-16,Tiki,Banking
4115,38,Home,Nike,1751000,3,2024-12-08,Website,MoMo
4116,439,Home,H&M,1429000,2,2024-11-05,Lazada,COD
4117,963,Home,Apple,502000,3,2025-02-23,Website,Banking
4118,302,Travel,H&M,1694000,4,2025-05-19,Tiki,MoMo
4119,121,Food,Xiaomi,1402000,4,2025-05-07,Website,Banking
4120,775,Food,H&M,1877000,2,2024-09-11,Website,ZaloPay
4121,622,Food,Xiaomi,1364000,4,2025-02-11,Tiki,MoMo
4122,567,Food,Zara,1627000,1,2025-06-12,Website,COD
4123,769,Travel,H&M,231000,2,2024-11-07,Shopee,MoMo
4124,823,Travel,Zara,859000,4,2025-07-27,Shopee,Banking
4125,40,Beauty,Apple,863000,4,2025-07-14,Website,MoMo
4126,629,Beauty,Samsung,1123000,3,2024-08-25,Lazada,MoMo
4127,333,Books,Apple,769000,2,2024-10-16,Tiki,ZaloPay
4128,270,Home,Nike,1968000,1,2025-05-15,Website,MoMo
4129,330,Fashion,Nike,816000,4,2025-01-27,Lazada,MoMo
4130,196,Travel,Zara,1437000,3,2025-01-19,Shopee,ZaloPay
4131,665,Sports,Samsung,802000,4,2024-12-04,Shopee,COD
4132,129,Food,Apple,714000,1,2024-10-30,Tiki,Banking
4133,951,Home,Apple,1036000,1,2024-09-25,Tiki,ZaloPay
4134,128,Books,Apple,764000,2,2024-10-15,Lazada,MoMo
4135,552,Travel,Xiaomi,421000,1,2025-03-17,Tiki,MoMo
4136,96,Home,Apple,1185000,2,2024-08-24,Lazada,Banking
4137,343,Electronics,Nike,110000,2,2025-01-27,Tiki,ZaloPay
4138,147,Food,Apple,822000,3,2024-11-20,Website,Banking
4139,98,Books,Nike,497000,2,2025-03-07,Lazada,MoMo
4140,914,Home,Xiaomi,1303000,3,2025-06-28,Lazada,COD
4141,971,Beauty,Samsung,591000,1,2025-05-18,Lazada,COD
4142,296,Home,Samsung,1749000,1,2025-04-26,Shopee,Banking
4143,653,Travel,Zara,1903000,1,2025-05-02,Website,ZaloPay
4144,814,Fashion,Samsung,1534000,1,2025-07-21,Shopee,COD
4145,847,Electronics,Xiaomi,1518000,3,2024-12-28,Lazada,ZaloPay
4146,35,Sports,Adidas,1857000,2,2025-03-21,Lazada,MoMo
4147,414,Electronics,Adidas,1326000,3,2025-02-13,Shopee,MoMo
4148,773,Electronics,Zara,1708000,1,2024-12-20,Website,Banking
4149,330,Electronics,Samsung,140000,4,2025-03-14,Tiki,COD
4150,686,Home,Adidas,833000,2,2025-07-20,Tiki,Banking
4151,776,Books,Xiaomi,218000,1,2025-01-22,Lazada,Banking
4152,80,Beauty,Adidas,1200000,1,2025-03-09,Website,Banking
4153,853,Beauty,H&M,771000,2,2025-03-21,Website,COD
4154,336,Travel,Adidas,81000,3,2024-12-29,Lazada,MoMo
4155,549,Electronics,Samsung,1255000,2,2024-10-10,Shopee,ZaloPay
4156,588,Beauty,Adidas,315000,2,2025-06-30,Website,Banking
4157,833,Home,Zara,1311000,2,2025-06-02,Shopee,Banking
4158,707,Food,Nike,253000,3,2025-03-14,Website,Banking
4159,342,Food,Samsung,272000,2,2025-06-10,Shopee,COD
4160,485,Sports,Nike,1411000,2,2024-12-16,Tiki,COD
4161,52,Beauty,Apple,147000,1,2024-11-14,Lazada,Banking
4162,954,Beauty,Adidas,1899000,1,2025-07-03,Shopee,COD
4163,852,Books,Nike,368000,1,2024-10-25,Website,MoMo
4164,392,Home,Apple,1309000,2,2025-03-21,Website,COD
4165,741,Home,Samsung,1751000,1,2024-11-05,Lazada,MoMo
4166,985,Beauty,Apple,1334000,1,2025-06-05,Website,Banking
4167,585,Home,Nike,1845000,4,2025-03-03,Shopee,Banking
4168,764,Home,H&M,1092000,3,2024-12-22,Website,MoMo
4169,697,Sports,Apple,1129000,1,2025-04-02,Website,COD
4170,73,Fashion,Apple,803000,3,2025-04-28,Lazada,COD
4171,567,Sports,Samsung,1617000,3,2025-07-15,Shopee,Banking
4172,350,Sports,Samsung,1429000,1,2024-09-18,Shopee,Banking
4173,707,Home,Adidas,828000,4,2025-03-13,Lazada,COD
4174,624,Sports,Nike,1342000,2,2024-10-25,Tiki,Banking
4175,79,Books,Adidas,1606000,3,2025-06-08,Shopee,MoMo
4176,629,Travel,Apple,548000,1,2025-05-02,Website,COD
4177,142,Sports,H&M,121000,2,2025-07-26,Lazada,COD
4178,420,Sports,Apple,1576000,1,2025-01-16,Shopee,MoMo
4179,140,Home,H&M,1330000,4,2025-05-10,Website,MoMo
4180,545,Food,Nike,175000,1,2025-07-03,Website,Banking
4181,751,Beauty,Zara,891000,1,2024-12-28,Shopee,COD
4182,185,Sports,Xiaomi,1494000,4,2025-05-05,Lazada,COD
4183,843,Beauty,Samsung,1254000,3,2025-04-04,Lazada,ZaloPay
4184,28,Fashion,Zara,1970000,2,2025-05-29,Website,Banking
4185,829,Sports,Samsung,1132000,1,2024-12-22,Lazada,MoMo
4186,448,Home,Zara,269000,4,2025-07-18,Tiki,Banking
4187,910,Beauty,Apple,1137000,4,2025-03-22,Tiki,Banking
4188,389,Home,Xiaomi,1934000,1,2025-05-29,Website,ZaloPay
4189,837,Electronics,Adidas,370000,1,2024-09-26,Shopee,COD
4190,180,Home,Apple,157000,4,2025-06-10,Shopee,ZaloPay
4191,582,Fashion,Samsung,1145000,4,2025-03-10,Lazada,Banking
4192,96,Home,Apple,850000,1,2025-02-08,Lazada,Banking
4193,792,Books,Apple,1631000,1,2025-03-17,Shopee,COD
4194,659,Electronics,Xiaomi,813000,1,2024-12-06,Tiki,COD
4195,592,Books,Xiaomi,1825000,1,2025-05-16,Shopee,Banking
4196,709,Books,Samsung,1221000,3,2024-12-21,Website,MoMo
4197,173,Travel,Apple,811000,4,2025-05-18,Website,COD
4198,146,Electronics,Adidas,1930000,1,2024-08-24,Shopee,Banking
4199,88,Travel,Nike,1597000,1,2025-02-04,Shopee,MoMo
4200,456,Sports,Samsung,1369000,2,2025-02-20,Lazada,COD
4201,10,Beauty,Apple,624000,2,2025-06-14,Lazada,Banking
4202,593,Fashion,Nike,212000,2,2025-07-16,Lazada,ZaloPay
4203,223,Beauty,Zara,1531000,4,2025-05-25,Tiki,MoMo
4204,772,Beauty,Adidas,117000,1,2025-06-10,Website,MoMo
4205,684,Sports,Adidas,712000,3,2024-08-27,Shopee,ZaloPay
4206,593,Books,Apple,1830000,3,2025-07-16,Shopee,Banking
4207,455,Food,Zara,1378000,4,2025-01-05,Shopee,ZaloPay
4208,116,Home,Zara,1426000,1,2025-04-15,Lazada,Banking
4209,331,Electronics,Xiaomi,930000,1,2025-07-17,Shopee,Banking
4210,622,Home,Apple,750000,1,2024-12-08,Website,MoMo
4211,459,Home,H&M,1549000,3,2025-05-31,Tiki,COD
4212,652,Fashion,Apple,413000,2,2025-04-14,Tiki,Banking
4213,199,Sports,H&M,1330000,3,2024-10-23,Lazada,Banking
4214,332,Fashion,Samsung,780000,2,2024-09-27,Website,Banking
4215,617,Sports,Apple,1361000,3,2025-02-12,Tiki,COD
4216,343,Food,Nike,1920000,4,2024-10-08,Website,Banking
4217,844,Travel,Apple,503000,1,2025-04-28,Shopee,MoMo
4218,249,Fashion,Zara,1075000,1,2025-03-27,Tiki,ZaloPay
4219,339,Sports,Zara,1242000,1,2025-07-17,Tiki,MoMo
4220,40,Books,Xiaomi,744000,4,2025-04-08,Tiki,MoMo
4221,326,Sports,Zara,1092000,3,2025-01-09,Lazada,Banking
4222,759,Home,Xiaomi,1119000,1,2025-05-25,Shopee,ZaloPay
4223,628,Electronics,H&M,167000,2,2025-05-11,Shopee,ZaloPay
4224,335,Books,Apple,1302000,4,2024-11-26,Tiki,ZaloPay
4225,615,Travel,Apple,772000,4,2025-06-16,Shopee,ZaloPay
4226,399,Fashion,Nike,1007000,3,2025-08-05,Tiki,ZaloPay
4227,417,Food,Nike,1955000,3,2025-02-03,Shopee,COD
4228,516,Beauty,Apple,551000,2,2024-11-14,Lazada,COD
4229,895,Home,Adidas,261000,1,2024-12-13,Shopee,Banking
4230,923,Sports,H&M,114000,2,2024-11-08,Shopee,Banking
4231,773,Food,Apple,1272000,4,2024-11-23,Shopee,COD
4232,698,Electronics,Nike,219000,4,2024-10-08,Lazada,MoMo
4233,849,Sports,H&M,291000,1,2025-01-14,Website,ZaloPay
4234,187,Fashion,Samsung,1713000,4,2025-05-24,Tiki,ZaloPay
4235,590,Sports,Zara,97000,3,2024-11-05,Shopee,COD
4236,303,Sports,Xiaomi,1777000,4,2025-07-15,Tiki,COD
4237,477,Travel,Apple,1213000,1,2025-07-26,Lazada,COD
4238,524,Books,Zara,1462000,3,2025-03-31,Lazada,Banking
4239,421,Electronics,Zara,192000,2,2025-03-29,Shopee,COD
4240,699,Books,Nike,526000,1,2024-08-26,Website,COD
4241,701,Travel,Xiaomi,1710000,1,2025-07-01,Tiki,MoMo
4242,608,Food,Zara,139000,2,2025-03-25,Tiki,ZaloPay
4243,563,Travel,Zara,1435000,3,2025-02-16,Tiki,COD
4244,830,Electronics,Adidas,1497000,1,2025-07-31,Shopee,MoMo
4245,489,Food,Samsung,1393000,4,2025-03-10,Lazada,Banking
4246,467,Travel,Zara,191000,4,2025-06-25,Website,Banking
4247,871,Sports,H&M,503000,2,2025-05-04,Tiki,COD
4248,218,Food,Samsung,1866000,1,2024-09-21,Lazada,MoMo
4249,216,Travel,Zara,1995000,2,2024-10-02,Website,COD
4250,449,Fashion,Apple,1269000,1,2024-12-05,Lazada,MoMo
4251,307,Home,Adidas,710000,2,2024-10-10,Shopee,COD
4252,754,Sports,Zara,1449000,2,2025-01-22,Shopee,MoMo
4253,591,Travel,Nike,1862000,3,2024-10-25,Website,COD
4254,898,Home,Nike,710000,1,2024-08-31,Shopee,MoMo
4255,996,Food,H&M,1283000,1,2025-08-03,Lazada,Banking
4256,836,Food,Apple,1121000,2,2025-05-05,Website,ZaloPay
4257,25,Beauty,Samsung,300000,4,2025-04-07,Shopee,MoMo
4258,584,Sports,Zara,1616000,1,2024-11-06,Shopee,ZaloPay
4259,570,Travel,Nike,206000,4,2025-02-10,Tiki,MoMo
4260,622,Books,Samsung,499000,3,2025-03-01,Tiki,MoMo
4261,771,Travel,Xiaomi,757000,4,2025-07-02,Tiki,MoMo
4262,157,Electronics,Samsung,351000,3,2025-02-23,Lazada,COD
4263,118,Books,Adidas,925000,3,2024-12-02,Website,MoMo
4264,69,Books,Zara,729000,1,2024-09-05,Website,COD
4265,206,Sports,Samsung,372000,2,2024-10-01,Website,Banking
4266,199,Electronics,Adidas,1627000,2,2025-03-03,Shopee,COD
4267,119,Electronics,Samsung,273000,2,2025-05-27,Shopee,COD
4268,882,Sports,Xiaomi,922000,3,2025-03-21,Lazada,COD
4269,127,Travel,Adidas,1548000,2,2025-06-01,Tiki,Banking
4270,512,Home,Apple,973000,4,2025-05-31,Shopee,MoMo
4271,442,Food,Apple,494000,4,2024-09-26,Tiki,COD
4272,694,Travel,Apple,1341000,3,2025-02-17,Website,ZaloPay
4273,639,Beauty,H&M,1095000,2,2025-05-10,Website,ZaloPay
4274,368,Sports,H&M,1900000,4,2024-12-19,Lazada,MoMo
4275,676,Beauty,Samsung,545000,1,2025-05-28,Lazada,Banking
4276,209,Travel,Samsung,975000,4,2024-08-14,Tiki,COD
4277,624,Books,Nike,185000,3,2025-01-13,Shopee,COD
4278,584,Food,Adidas,1931000,2,2024-11-09,Shopee,COD
4279,612,Home,Adidas,1804000,2,2024-12-20,Tiki,Banking
4280,264,Books,Xiaomi,1106000,1,2025-04-27,Shopee,Banking
4281,132,Home,Xiaomi,1051000,4,2025-05-03,Shopee,COD
4282,499,Sports,H&M,1718000,2,2025-02-20,Shopee,Banking
4283,876,Electronics,Adidas,653000,4,2024-10-14,Tiki,ZaloPay
4284,764,Books,Nike,211000,1,2024-12-26,Shopee,Banking
4285,258,Books,Nike,1416000,2,2025-01-18,Lazada,Banking
4286,397,Sports,Xiaomi,1326000,4,2024-10-15,Shopee,ZaloPay
4287,420,Sports,H&M,354000,2,2024-11-15,Lazada,Banking
4288,979,Food,Nike,843000,2,2025-06-28,Website,ZaloPay
4289,780,Food,H&M,1725000,3,2025-04-19,Shopee,Banking
4290,751,Home,Adidas,286000,2,2024-09-03,Shopee,ZaloPay
4291,281,Electronics,H&M,781000,4,2024-09-23,Website,MoMo
4292,86,Home,Nike,217000,4,2024-09-29,Website,Banking
4293,1000,Home,Adidas,1209000,1,2025-05-07,Shopee,COD
4294,814,Food,Xiaomi,1808000,4,2025-05-01,Website,COD
4295,297,Sports,Samsung,931000,2,2025-02-06,Website,ZaloPay
4296,473,Electronics,Nike,264000,3,2024-08-21,Tiki,ZaloPay
4297,619,Beauty,Samsung,1795000,1,2025-02-27,Tiki,COD
4298,827,Home,Zara,1232000,2,2024-08-11,Tiki,ZaloPay
4299,611,Beauty,Nike,1998000,3,2025-02-27,Website,MoMo
4300,583,Travel,Samsung,333000,2,2025-07-13,Tiki,ZaloPay
4301,818,Home,Apple,420000,1,2025-08-03,Shopee,ZaloPay
4302,65,Electronics,H&M,1806000,4,2025-04-09,Lazada,Banking
4303,355,Travel,Zara,1820000,1,2025-01-27,Shopee,COD
4304,784,Home,Xiaomi,208000,2,2025-01-03,Tiki,ZaloPay
4305,5,Beauty,Nike,1912000,3,2025-01-28,Tiki,MoMo
4306,669,Travel,Adidas,1284000,4,2024-08-29,Tiki,Banking
4307,530,Beauty,Nike,1065000,3,2024-12-19,Tiki,Banking
4308,348,Electronics,Xiaomi,1075000,3,2024-09-06,Tiki,Banking
4309,545,Sports,Adidas,497000,3,2025-02-11,Website,ZaloPay
4310,287,Travel,Apple,514000,3,2025-01-25,Lazada,ZaloPay
4311,60,Electronics,Zara,1375000,4,2025-07-26,Shopee,Banking
4312,30,Books,H&M,1221000,1,2025-06-15,Website,MoMo
4313,398,Books,Samsung,1906000,1,2025-04-08,Tiki,COD
4314,863,Travel,Apple,1353000,2,2025-02-27,Tiki,ZaloPay
4315,747,Home,Zara,1296000,2,2024-09-29,Tiki,MoMo
4316,672,Home,Apple,133000,4,2025-06-04,Tiki,COD
4317,996,Books,Nike,302000,2,2025-03-11,Website,MoMo
4318,345,Home,Nike,1686000,4,2025-01-27,Website,MoMo
4319,795,Sports,Nike,1130000,3,2025-05-02,Lazada,MoMo
4320,788,Home,Apple,1061000,1,2024-12-05,Shopee,MoMo
4321,249,Electronics,H&M,1807000,3,2025-01-10,Lazada,Banking
4322,766,Beauty,Xiaomi,1732000,1,2024-10-07,Tiki,COD
4323,546,Home,Apple,219000,2,2025-06-10,Lazada,MoMo
4324,112,Food,Xiaomi,1741000,1,2025-04-27,Tiki,MoMo
4325,337,Fashion,H&M,1426000,4,2025-07-09,Website,COD
4326,415,Home,Nike,1879000,4,2025-01-30,Tiki,ZaloPay
4327,858,Fashion,Adidas,1060000,2,2025-07-08,Lazada,COD
4328,626,Travel,Nike,635000,1,2025-02-03,Shopee,Banking
4329,143,Home,Zara,1823000,1,2025-08-02,Lazada,Banking
4330,628,Electronics,H&M,1620000,2,2025-01-26,Website,MoMo
4331,801,Books,Samsung,1986000,2,2025-07-09,Shopee,Banking
4332,764,Home,Samsung,1828000,2,2024-11-30,Website,ZaloPay
4333,305,Food,Nike,725000,4,2025-01-04,Tiki,ZaloPay
4334,841,Home,Adidas,821000,2,2025-01-14,Tiki,COD
4335,178,Fashion,Zara,1690000,2,2025-05-19,Shopee,COD
4336,373,Food,Apple,1500000,4,2025-03-20,Shopee,ZaloPay
4337,37,Sports,Zara,178000,3,2025-03-08,Tiki,COD
4338,681,Fashion,Apple,1612000,1,2024-09-30,Website,COD
4339,779,Travel,Nike,235000,1,2025-06-13,Lazada,COD
4340,126,Beauty,Adidas,1453000,2,2024-08-20,Website,Banking
4341,327,Travel,Xiaomi,1309000,1,2024-12-11,Lazada,ZaloPay
4342,590,Food,Apple,698000,1,2025-03-22,Website,MoMo
4343,428,Travel,Adidas,1898000,3,2025-07-07,Website,ZaloPay
4344,355,Books,Adidas,54000,2,2024-09-18,Website,MoMo
4345,250,Beauty,Zara,512000,2,2025-05-26,Shopee,COD
4346,618,Travel,Zara,1801000,4,2025-07-09,Shopee,MoMo
4347,852,Books,Xiaomi,1026000,1,2024-08-20,Website,COD
4348,195,Books,Xiaomi,1307000,3,2025-03-27,Lazada,MoMo
4349,523,Books,Samsung,777000,4,2024-12-16,Shopee,COD
4350,802,Sports,Xiaomi,1367000,3,2024-09-29,Website,Banking
4351,397,Fashion,Apple,1976000,3,2025-05-02,Tiki,Banking
4352,883,Fashion,Samsung,97000,4,2025-02-06,Lazada,Banking
4353,654,Sports,Xiaomi,1110000,4,2024-12-14,Website,COD
4354,432,Electronics,H&M,360000,3,2025-06-18,Tiki,Banking
4355,572,Electronics,Apple,1069000,1,2025-04-08,Shopee,Banking
4356,730,Sports,Zara,1357000,3,2024-08-08,Lazada,Banking
4357,434,Electronics,Samsung,1568000,2,2025-03-30,Lazada,ZaloPay
4358,347,Travel,Zara,1082000,3,2025-01-16,Tiki,MoMo
4359,568,Beauty,Zara,1788000,1,2024-09-18,Shopee,Banking
4360,688,Electronics,Nike,426000,1,2025-06-04,Tiki,Banking
4361,740,Books,Nike,1141000,1,2024-09-18,Website,COD
4362,732,Books,Apple,580000,4,2025-01-06,Tiki,COD
4363,155,Beauty,Samsung,1795000,3,2025-03-02,Shopee,MoMo
4364,36,Beauty,Samsung,754000,3,2025-07-05,Tiki,COD
4365,330,Electronics,Nike,383000,4,2025-07-06,Tiki,MoMo
4366,847,Fashion,Apple,1514000,3,2024-10-31,Tiki,COD
4367,429,Beauty,Samsung,856000,1,2024-11-19,Website,Banking
4368,341,Fashion,Zara,853000,4,2025-02-07,Tiki,MoMo
4369,904,Electronics,Adidas,1317000,4,2025-01-29,Lazada,COD
4370,108,Books,Samsung,653000,2,2025-04-18,Website,Banking
4371,153,Travel,Adidas,1803000,1,2025-06-02,Shopee,MoMo
4372,239,Books,Nike,1321000,3,2025-05-17,Website,Banking
4373,561,Home,Nike,1420000,4,2024-09-14,Lazada,ZaloPay
4374,299,Travel,Xiaomi,1323000,3,2025-01-09,Shopee,COD
4375,339,Food,Apple,1621000,3,2024-10-28,Tiki,MoMo
4376,909,Food,Xiaomi,656000,3,2024-11-28,Tiki,ZaloPay
4377,531,Beauty,Nike,1517000,2,2025-06-18,Lazada,Banking
4378,677,Electronics,H&M,206000,4,2025-02-26,Website,MoMo
4379,446,Sports,Xiaomi,641000,4,2025-07-07,Website,ZaloPay
4380,929,Electronics,Nike,1020000,2,2025-08-06,Shopee,MoMo
4381,465,Books,Samsung,1937000,4,2025-04-25,Tiki,COD
4382,820,Electronics,Samsung,1104000,1,2025-02-02,Website,Banking
4383,383,Beauty,Adidas,1796000,2,2025-05-25,Website,Banking
4384,914,Travel,Nike,698000,2,2024-08-29,Website,MoMo
4385,804,Travel,H&M,929000,2,2024-08-15,Website,COD
4386,214,Electronics,Zara,1922000,4,2025-05-09,Tiki,Banking
4387,275,Food,Samsung,1488000,1,2025-04-10,Shopee,Banking
4388,503,Beauty,Samsung,1729000,2,2025-05-08,Website,ZaloPay
4389,236,Books,Nike,408000,4,2025-03-15,Shopee,Banking
4390,914,Beauty,H&M,567000,3,2024-08-22,Lazada,MoMo
